province_id,Provinsi,indicator,value
37,Sumatera Selatan,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_bpjs_kesehatan_non-penerima_bantuan_iuran_(non-pbi)_ratio,0.1921
37,Sumatera Selatan,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_bpjs_kesehatan_penerima_bantuan_iuran_(pbi)_ratio,0.5017
37,Sumatera Selatan,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_jamkesda_ratio,0.0529
37,Sumatera Selatan,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_perusahaan/kantor_ratio,0.0192
37,Sumatera Selatan,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_jumlah_ratio,1.0
37,Sumatera Selatan,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_lainnya_ratio,0.0157
37,Sumatera Selatan,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_mengobati_sendiri_ratio,0.2836
37,Sumatera Selatan,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_merasa_tidak_perlu_ratio,0.0033
37,Sumatera Selatan,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_tidak_ada_biaya_transport_ratio,0.0050125
37,Sumatera Selatan,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_tidak_ada_sarana_transportasi_ratio,0.0021
37,Sumatera Selatan,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_tidak_ada_yang_mendampingi_ratio,0.006325
37,Sumatera Selatan,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_tidak_punya_biaya_berobat_ratio,0.0025
37,Sumatera Selatan,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_waktu_tunggu_pelayanan_lama_ratio,0.688
37,Sumatera Selatan,workforce_capacity_index,45.5108695652174
38,Sumatera Utara,Jumlah Kasus Penyakit - Angka Keberhasilan Pengobatan TBC,79.0
38,Sumatera Utara,Jumlah Kasus Penyakit - Angka Kesakitan DBD per 100.000 Penduduk,27.91
38,Sumatera Utara,Jumlah Kasus Penyakit - Angka Kesakitan Malaria per 1.000 Penduduk,0.37
38,Sumatera Utara,Jumlah Kasus Penyakit - Angka Penemuan TBC,74.0
38,Sumatera Utara,Jumlah Kasus Penyakit - HIV/AIDS Kasus Baru,3041.0
38,Sumatera Utara,Jumlah Kasus Penyakit - Penemuan Kasus Baru Kusta per 100.000 Penduduk,12.69375
38,Sumatera Utara,Jumlah Puskesmas Non Rawat Inap,441.0
38,Sumatera Utara,Jumlah Puskesmas Rawat Inap,178.0
38,Sumatera Utara,Jumlah Rumah Sakit Khusus,23.0
38,Sumatera Utara,Jumlah Rumah Sakit Umum,185.0
38,Sumatera Utara,Jumlah Tenaga Kesehatan Psikologi Klinis,45.0
38,Sumatera Utara,Jumlah Tenaga Kesehatan Tradisional,9.0
38,Sumatera Utara,Jumlah Tenaga Keteknisan Medis,2.0
38,Sumatera Utara,Jumlah Tenaga Keterapian Fisik,516.0
38,Sumatera Utara,Jumlah Tenaga Medis,12.0
38,Sumatera Utara,Jumlah Tenaga Teknik Biomedika,4.0
38,Sumatera Utara,Tenaga Gizi,2.0
38,Sumatera Utara,Tenaga Kebidanan,25.0
38,Sumatera Utara,Tenaga Kefarmasian,5.0
38,Sumatera Utara,Tenaga Kesehatan Lingkungan,986.0
38,Sumatera Utara,Tenaga Kesehatan Masyarakat,4.0
38,Sumatera Utara,Tenaga Medis,24.0
38,Sumatera Utara,disease_burden_index,539.1622916666666
38,Sumatera Utara,facility_index,309.5
38,Sumatera Utara,insurance_coverage_index,0.14454
38,Sumatera Utara,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_asuransi_swasta_ratio,0.0021
38,Sumatera Utara,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_bpjs_kesehatan_non-penerima_bantuan_iuran_(non-pbi)_ratio,0.2655
38,Sumatera Utara,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_bpjs_kesehatan_penerima_bantuan_iuran_(pbi)_ratio,0.4135999999999999
38,Sumatera Utara,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_jamkesda_ratio,0.0152
38,Sumatera Utara,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_perusahaan/kantor_ratio,0.0263
38,Sumatera Utara,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_jumlah_ratio,1.0
38,Sumatera Utara,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_lainnya_ratio,0.0121999999999999
38,Sumatera Utara,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_mengobati_sendiri_ratio,0.3550999999999999
38,Sumatera Utara,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_merasa_tidak_perlu_ratio,0.0045
38,Sumatera Utara,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_tidak_ada_biaya_transport_ratio,0.0012
38,Sumatera Utara,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_tidak_ada_sarana_transportasi_ratio,0.0023
38,Sumatera Utara,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_tidak_ada_yang_mendampingi_ratio,0.0011
38,Sumatera Utara,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_tidak_punya_biaya_berobat_ratio,0.0097
38,Sumatera Utara,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_waktu_tunggu_pelayanan_lama_ratio,0.6141
38,Sumatera Utara,workforce_capacity_index,136.16666666666666
